item,itemLabel,startDate,endDate,psid
Q13031573,"Корбут, Николай Петрович",1997,2008,Q13031573-735A6A4E-A809-4EDB-B086-4B8A10D49AD5
Q14916950,"Харковец, Андрей Михайлович",2008,2014,Q14916950-C7A310E4-6281-4140-886E-DFDEB00075E9
Q56417635,"Ермолович, Максим Леонидович",2018,2020,Q56417635-1555FE94-4A2C-4F5D-91EE-1757B86AA83D
Q9258069,"Амарин, Владимир Викторович",2014,2018,Q9258069-A438FA98-A0B6-490F-B109-93B5FCF91243
Q96096369,"Селиверстов, Юрий Михайлович",2020-06-04,,Q96096369-65797944-4E4D-42EB-BCD4-FE5DE6A1F7FA
