item,itemLabel,startDate,endDate,psid
Q1354620,Леанід Сямёнавіч Мальцаў,1995-10-10,1996-11-01,Q1354620-CE08A9BD-A1D2-4275-850B-899AC5C02E3D
Q1354620,Леанід Сямёнавіч Мальцаў,2001-09-24,2009-12-04,Q1354620-DED68712-29BF-4EDB-95D9-85643506EA04
Q18613590,Андрэй Аляксеевіч Раўкоў,2014-11-27,2020-01-20,Q18613590-50B9925B-FBC7-492C-8298-04AAB7FFA6A8
Q19772407,Анатоль Іванавіч Касценка,1994-07-28,1995-06-06,Q19772407-68d849ab-a350-4eba-a14c-0fbe038536d9
Q19772421,Пётр Рыгоравіч Чавус,1991-12,1992-04,Q19772421-b0978f34-f0be-45a9-a7d0-1bedb8159780
Q19772422,Аляксандр Пятровіч Чумакоў,1996-11-01,2001-03-28,Q19772422-0464C67D-8957-4864-8233-8E9ABEDC5E65
Q2026243,Юрый Віктаравіч Жадобін,2009-12-04,2014-11-27,Q2026243-2db54d63-4745-a17d-18f7-235d3c617c9e
Q2579664,Павел Паўлавіч Казлоўскі,1992-04,1994-07,Q2579664-c9f4e215-df49-4580-bca7-ee6630cc8a78
Q83283317,Віктар Генадзевіч Хрэнін,2020-01-20,,Q83283317-39596078-15B8-418A-83B6-C45ACA990B5A
